0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
815.5389778413893,-33.907195615816185,-7.540663855934199,34.3044692110325,-85.78816846025242,-13.70489583465847,-36.46095992957211,-1.4516427161899403,0.9782325700623731,8.959331238104484,-1.1089026861696059,-0.1118328431947471,-2.0888946583684778,1.4648495235344225,0.3019278760296068,-4.2105903849081505,-0.622548745221627,-0.055164808200926264,-0.9620605569291496,-0.2948374875666095,-0.27074731263195206
-478.99956830959763,-146.65739814842146,-56.19251091858787,-62.0237159280146,-81.35776389493884,-12.075133207195304,35.741170640176954,-4.66473401752708,-6.175715635635313,-12.721948988313535,1.4765151484766421,-5.123049331602648,-1.3432229826317794,-3.159382137171029,-1.3286650121970394,-0.9683857803609776,-1.3006952852539024,0.9144719003528081,-0.9053057463510293,0.008220725883460624,-0.09067821415236298
835.5781352362822,-52.153359013863074,-63.14197101111941,63.65562572411323,-36.22921790929449,-5.91571182401661,-33.47661876007852,-0.44409223812401866,-7.13067227507019,5.042200503015759,4.192719646676375,-2.7883595848723095,-2.1528574589038754,3.966792430461555,0.17257536854873348,2.561652698090758,2.1012643177058403,-0.4108580413733518,0.2352668349366727,-0.33165821752647395,-0.5406084588166422
1136.7383557196476,-108.79280489960644,-299.7095296664008,158.9355751948179,-45.59416992965116,-0.5727862188421637,12.02310216561776,-1.9719573556420644,-11.76912027292239,7.351005291211817,5.154851888544631,0.004112073259541211,-2.069933724353786,2.1827909132833625,-0.24440358544511145,5.004417584858557,2.205486218904208,-0.7118974944419557,0.3736867236446996,-0.3757141821580416,-0.1811428418398237
-485.55882904152287,-262.65815064046194,-320.53596719473194,-46.24414659215342,-98.39561126132736,-22.992915793676254,14.899977259252672,3.377894489481036,-0.652514411004367,3.7302276174271527,-1.8738377731852962,1.524401473952261,-1.9848336870843721,0.14984646803603402,0.3784793809051056,1.7427728416532695,-1.3173786543979875,0.4100386312850731,-1.0919809586643565,-0.4163220994921599,-1.1650681326123933
1003.3171346908692,12.038813920147897,-109.36551063335004,-104.48455380518837,-96.0211941688684,5.728675304119121,28.11517508832476,-10.98963987163313,-1.2766117209960268,8.744804362835508,0.09353689141256369,14.084477025253058,-3.700666995271893,-4.4402132290256535,12.795953367315906,3.2910128644650363,4.144064841486468,-1.770967880788377,0.08317263814114467,5.664326466307995,-0.5068314188869577
641.1213134950481,39.610493181458956,5.785748085457892,-31.139590849931558,84.4136841610668,48.89066062098039,31.89253412984691,-6.565905348545234,-3.7061653028712858,-8.783009415145218,-14.375359133811417,-3.5062035478698395,-2.7610593274674144,-0.58749301021833,8.84578213245228,-2.205403854289151,-1.9552952471497578,-0.3138062225214924,-0.92359763122572,-0.3019058096045926,-1.2984402650928997
-484.7540767480214,-11.565871933317709,182.18846897911257,-183.23402827970145,-92.60571361205682,30.8317048642204,-5.279539323901523,-8.049281354275353,1.45854652376123,-4.649669028792819,-5.967590886539007,2.0706400694486264,-2.25648240271821,3.1640526621272307,-2.9885109913212196,-4.891762938028078,-3.3020344147983822,0.7675739543301837,3.836624530397488,-0.00591623043257814,-0.956258577591923
-474.6600073978582,-93.9320483824831,76.87052476620204,-56.308634619122195,-91.742217337503,17.895572724352707,-14.932176779054307,-8.540700879870148,3.4204101013651953,-8.20930664981651,3.6721858581583957,-4.1459603097035425,-2.760472106791848,2.3320337377482176,-1.6318217193730664,-3.6427410090616603,-1.977827426744979,-0.12255796490020378,-1.2688854133097813,-0.11274219536761405,0.4096629606229741
1273.3241926225487,-73.65167590568274,-277.5792915482755,56.22512784945642,-107.07799723041332,-7.0121119544148405,-0.2683142337312642,-0.24867165974752448,2.2001962251273253,6.735282065563413,0.687834158784973,-8.59643216204926,-3.0307729080392005,-0.03480417922461344,-0.305395518423385,1.036831427345201,-1.2407252271907732,1.488704496733486,-0.8009753706863569,0.012057171739491392,-1.4245758386047618
-470.3615404015656,-70.06564508593655,148.95591388635233,-43.15780541755723,-76.63977492977804,0.5564711240059931,20.468950579589706,-10.07972697205073,-4.120823782743628,-7.320321780485257,10.143376741716997,-4.059709843423723,24.026194732547076,0.6807897452862441,1.5065212403976695,3.2638640239169665,-0.5094019454103554,-0.39132236461749825,-0.9174294194802143,-0.2898232593554599,0.6257695894545691
-460.75299243777454,-300.56658021947646,-312.0773475662734,184.88398746194966,154.73581361991313,-15.10297845370251,11.829972148871036,-1.7036168963399612,-0.5900210896160843,11.081398231791939,1.813305757453011,-3.605628770656725,-1.4875469218636348,-2.1613066215706858,-0.5123362363047528,1.673580982153108,-0.8062969259698486,0.5626091791058195,-0.7577503949280072,-0.10631191953505288,-0.1488817645655588
-485.4311908386281,-97.04678797658168,2.971636153941384,-143.57845212651858,-42.14883355777526,25.80986284089507,-13.142075351229172,-11.958507304339268,-9.851683518569969,11.779629924276781,5.310278192859091,19.086090105450676,-4.201106864730953,-0.02998175758219704,11.351782966970763,-1.76050716943558,0.5568547333151772,-0.22184485839949772,-0.7861596884011466,-0.1791767608164738,0.4816175510475375
-448.24441843320756,-150.5167334543313,101.30217380986917,164.579140608587,93.65507183206161,20.4080199292868,14.123808990202315,38.42606052852826,-4.630041703509434,2.1553208818204266,-6.823299609433647,13.181773616574146,-0.41794647088996123,0.9232613021150127,-5.470634165243283,0.30637082200527305,-0.12641505431758282,0.7730225277199055,0.20001576270615404,0.02969012197633728,-0.8245106550480963
-466.189422123596,-122.49129888612111,50.647141455662165,33.05384293451089,-33.06782261118457,15.39638260249355,-15.853233902572015,-9.764428844024968,-12.501077244694898,9.268145013905785,5.7384517559346815,-5.986346981551815,-2.8282578234431894,3.277948075916682,-1.07588584984942,-3.1761855569899593,1.3912209183643733,-2.0916573364000204,-0.47134134076329,6.3705227446271175,-2.027340537610709
-413.27242490822283,-30.88730080401482,524.199727125719,397.40622414748174,1.9434349288594923,-10.21862133534353,-8.911422711324095,-13.931536404118528,9.131119535797055,1.368434946103427,9.616777814443985,-1.8736438551684425,-0.19881256989504378,1.1741517666524977,-0.6755369825633821,4.751045100566165,-2.0118408937380714,1.2603349156902344,1.5054398170200867,5.9012686102491765,-0.692108810282025
